id;x;y;bio02;bio04;bio06;bio09;bio12;bio15;bio16;acap;aset;aste;catr;ccor;cdel;cfee;chir;cleu;cpha;cvil;sgar;dsel
1399;-55.4208333336667;-22.6458333336561;11.5916667779287;278.155110456414;11.6000003814697;18.3000000317891;1597;34.2457390563967;549;0;0;0;0;0;0;0;0;0;0;0;0;0
1400;-54.629166667;-22.6458333336561;11.1666667461395;275.741425386801;11.8999996185303;18.3166667620341;1515;36.5602876075805;550;0;0;0;0;0;0;0;0;0;0;0;0;0
1401;-54.579166667;-22.6458333336561;11.1750000317891;274.759883401397;12;18.4333335558573;1518;37.0790483249343;554;0;0;0;0;0;0;0;0;0;0;0;0;0
1402;-53.4625000003333;-22.6458333336561;12.391666730245;263.862290645173;12.1999998092651;20.0666666030884;1344;41.853142597039;500;0;0;0;0;0;0;0;0;0;0;0;0;0
1403;-53.1458333336667;-22.6458333336561;12.3916665712992;261.065334506513;12.1999998092651;20.1666668256124;1242;41.3300054653669;450;0;0;0;0;0;0;0;0;0;0;0;0;0
1404;-51.9875000003333;-22.6458333336561;12.6000001430511;262.682854572367;12;20.3166666030884;1229;41.9699606717406;458;0;0;0;0;0;0;0;0;0;0;0;0;0
1405;-51.6875000003333;-22.6458333336561;12.2666669686635;255.49714774446;12.1999998092651;20.2333335876465;1241;42.4001548792523;471;0;0;0;0;0;0;0;0;0;0;0;0;0
1406;-51.6375000003333;-22.6458333336561;12.3083332379659;256.678604802958;12.5;20.4833331108093;1234;43.1365163179338;474;0;0;0;0;0;0;0;0;0;0;0;0;0
1407;-50.5458333336667;-22.6458333336561;12.4583334128062;269.09886707384;11;19.2666668891907;1232;50.5895375356758;522;0;0;0;0;0;0;0;0;0;0;0;0;0
1408;-57.0875000003333;-22.654166666989;11.4750000635783;310.601515495366;13.3000001907349;19.3500000635783;1397;40.4494684469533;515;0;0;0;0;0;0;0;0;0;0;0;0;0
1409;-56.3208333336667;-22.654166666989;11.2083332538605;292.715550916092;13.1999998092651;19.3666666348775;1486;36.19234520955;524;0;0;0;0;0;0;0;0;0;0;0;0;0
1410;-54.4208333336667;-22.654166666989;11.4750001430511;272.08336768092;11.6999998092651;18.2166665395101;1518;38.3847802257109;559;0;0;0;0;0;0;0;0;0;0;0;0;0
1411;-52.6208333336667;-22.654166666989;12.7666665712992;261.845146961161;11.6000003814697;20.0166665712992;1212;40.646792689805;434;0;0;0;0;0;0;0;0;0;0;0;0;0
1412;-52.4125000003333;-22.654166666989;12.7000002066294;258.798212552985;11.3999996185303;19.8666666348775;1203;40.8852994298414;433;0;0;0;0;0;0;0;0;0;0;0;0;0
1413;-51.879166667;-22.654166666989;12.5416669050852;256.852657605382;12;20.2666670481364;1249;41.532881193118;465;0;0;0;0;0;0;0;0;0;0;0;0;0
1414;-51.154166667;-22.654166666989;12.233333269755;264.947114310803;12.1999998092651;20.2166670163472;1323;51.2282487977351;556;0;0;0;0;0;0;0;0;0;0;0;0;0
1415;-49.254166667;-22.654166666989;12.4416664441427;239.394361879612;10.8000001907349;17.9000000953674;1237;59.3551994325954;567;0;0;0;0;0;0;0;0;0;0;0;0;0
1416;-55.2375000003333;-22.6625000003218;11.5500000317891;277.32761677453;11.3999996185303;18.0833334922791;1568;33.8067118635415;544;0;0;0;0;0;0;0;0;0;0;0;0;0
1417;-54.9125000003333;-22.6625000003218;11.4333335558573;281.649632119221;11.8999996185303;18.4999998410543;1522;34.9806688058198;544;0;0;0;0;0;0;0;0;0;0;0;0;0
1418;-52.254166667;-22.6625000003218;12.4750000635783;260.943445361192;11.6999998092651;20.0833331743876;1193;40.7789656018315;432;0;0;0;0;0;0;0;0;0;0;0;0;0
1419;-52.0458333336667;-22.6625000003218;12.6666667461395;264.350264407529;11.8999996185303;20.2166666984558;1230;41.6152865951675;454;0;0;0;0;0;0;0;0;0;0;0;0;0
1420;-50.6958333336667;-22.6625000003218;12.3083333969116;270.651213685637;11.6000003814697;19.6833337148031;1265;50.5782767620282;535;0;0;0;0;0;0;0;0;0;0;0;0;0
1421;-50.5875000003333;-22.6625000003218;12.3166663646698;266.432658787032;10.8999996185303;18.9999996821086;1256;49.8333767061509;526;0;0;0;0;0;0;0;0;0;0;0;0;0
1422;-50.1208333336667;-22.6625000003218;12.7916668256124;274.442613564904;10;18.4166668256124;1183;52.9609577135055;521;0;0;0;0;0;0;0;0;0;0;0;0;0
1423;-49.479166667;-22.6625000003218;12.9083329836528;255.76497816067;10.3999996185303;17.7499998410543;1310;58.0716588954929;594;0;0;0;0;0;0;0;0;0;0;0;0;0
1424;-54.8458333336667;-22.6708333336547;11.3166667620341;282.066239095636;11.8999996185303;18.4499999682109;1527;34.9545585928288;547;0;0;0;0;0;0;0;0;0;0;0;0;0
1425;-54.6208333336667;-22.6708333336547;11.2083333333333;275.758954096798;11.8999996185303;18.4000000953674;1520;36.5162062392628;552;0;0;0;0;0;0;0;0;0;0;0;0;0
1426;-53.0708333336667;-22.6708333336547;12.574999888738;258.944174410316;11.8000001907349;20.0166665712992;1241;40.9862445979721;445;0;0;0;0;0;0;0;0;0;0;0;0;0
1427;-52.3458333336667;-22.6708333336547;12.683333158493;258.42912232719;11.3999996185303;19.9166665077209;1203;40.8809612944201;435;0;0;0;0;0;0;0;0;0;0;0;0;0
1428;-51.5458333336667;-22.6708333336547;12.2499997615814;260.810210411362;12.1999998092651;20.2166668574015;1236;44.3579048471793;481;0;0;0;0;0;0;0;0;0;0;0;0;0
1429;-51.5125000003333;-22.6708333336547;12.3083333174388;260.885361831414;12.3000001907349;20.2833334604899;1228;44.6370918071348;479;0;0;0;0;0;0;0;0;0;0;0;0;0
1430;-50.2708333336667;-22.6708333336547;12.8000000317891;275.251940808825;10.3999996185303;18.7999998728434;1199;50.1643696283917;510;0;0;0;0;0;0;0;0;0;0;0;0;0
1431;-49.929166667;-22.6708333336547;12.7749998569489;272.283753094375;9.80000019073486;17.0833334922791;1238;54.1989869076737;548;0;0;0;0;0;0;0;0;0;0;0;0;0
1432;-49.3708333336667;-22.6708333336547;13.0166664918264;252.330059192254;10.5;17.9333332379659;1271;58.488137250599;578;0;0;0;0;0;0;0;0;0;0;0;0;0
1433;-49.0208333336667;-22.6708333336547;12.6250002384186;228.726307404265;10.5;17.5166664123535;1215;61.1229161777357;567;0;0;0;0;0;0;0;0;0;0;0;0;0
1434;-48.7708333336667;-22.6708333336547;12.4583330949148;233.768133445447;10.6999998092651;17.5666664441427;1247;63.7604932588438;598;0;0;0;0;0;0;0;0;0;0;0;0;0
1435;-48.5375000003333;-22.6708333336547;11.7666668097178;240.031557946421;10.6999998092651;17.1333333651225;1314;66.118548133857;638;0;0;0;0;0;0;0;0;0;0;0;0;0
1436;-56.5375000003333;-22.6791666669875;11.4000002543132;299.984855500792;13.6000003814697;19.7000002861023;1457;37.5482529078985;523;0;0;0;0;0;0;0;0;0;0;0;0;0
1437;-54.3708333336667;-22.6791666669875;11.591666618983;270.942173421834;11.6999998092651;18.3333333333333;1519;38.5064174678802;560;0;0;0;0;0;0;0;0;0;0;0;0;0
1438;-53.0125000003333;-22.6791666669875;12.7833335399628;258.571257088937;11.5;19.8500000635783;1253;40.9645403190024;448;0;0;0;0;0;0;0;0;0;0;0;0;0
1439;-51.9125000003333;-22.6791666669875;12.5250000953674;261.537904170957;11.8999996185303;20.1166667938232;1255;41.302646804383;466;0;0;0;0;0;0;0;0;0;0;0;0;0
1440;-51.879166667;-22.6791666669875;12.4749999046326;257.903497573269;11.8000001907349;20.0166665712992;1261;41.1982719399964;469;0;0;0;0;0;0;0;0;0;0;0;0;0
1441;-51.329166667;-22.6791666669875;12.5000000794729;259.591752268374;11.8999996185303;20.1999998092651;1233;47.238973379749;495;0;0;0;0;0;0;0;0;0;0;0;0;0
1442;-50.7458333336667;-22.6791666669875;12.5000001589457;270.491965778893;11.3000001907349;19.5833338101705;1287;50.5965851608334;540;0;0;0;0;0;0;0;0;0;0;0;0;0
1443;-50.4625000003333;-22.6791666669875;12.3666667143504;269.341219202923;10.8000001907349;18.8833333651225;1223;50.1742354968632;518;0;0;0;0;0;0;0;0;0;0;0;0;0
1444;-50.379166667;-22.6791666669875;12.6916666825612;272.016530089092;10.5;18.7833336194356;1212;49.9344227611731;514;0;0;0;0;0;0;0;0;0;0;0;0;0
1445;-49.1208333336667;-22.6791666669875;12.5666664441427;230.565834836208;10.3999996185303;17.3666664759318;1231;59.7212104922066;565;0;0;0;0;0;0;0;0;0;0;0;0;0
1446;-57.4875000003333;-22.6875000003204;11.7083332538605;318.127526032904;13.3000001907349;19.5999997456868;1317;42.0512795366692;489;0;0;0;0;0;0;0;0;0;0;0;0;0
1447;-56.2875000003333;-22.6875000003204;11.4166665077209;297.363409490316;13.3999996185303;19.5666666030884;1489;36.2366483562746;524;0;0;0;0;0;0;0;0;0;0;0;0;0
1448;-54.7958333336667;-22.6875000003204;11.3249997297923;278.691138134444;11.6999998092651;18.3333331743876;1537;35.271886292891;551;0;0;0;0;0;0;0;0;0;0;0;0;0
1449;-54.6208333336667;-22.6875000003204;11.2916667461395;275.758944881047;11.8000001907349;18.3500000635783;1516;36.2284612111242;550;0;0;0;0;0;0;0;0;0;0;0;0;0
1450;-54.554166667;-22.6875000003204;11.3249998092651;275.931962060213;12;18.4833334287008;1526;36.6790492535877;555;0;0;0;0;0;0;0;0;0;0;0;0;0
1451;-49.804166667;-22.6875000003204;12.9000001748403;272.313329710477;9.69999980926514;17.1166664759318;1294;55.3411434863767;578;0;0;0;0;0;0;0;0;0;0;0;0;0
1452;-49.6958333336667;-22.6875000003204;12.6250001589457;267.089746036929;10.1999998092651;17.5;1311;56.6045129069011;592;0;0;0;0;0;0;0;0;0;0;0;0;0
1453;-52.079166667;-22.6958333336532;12.6333335240682;263.747771496272;11.5;19.9000000953674;1240;40.7921040614338;452;0;0;0;0;0;0;0;0;0;0;0;0;0
1454;-48.5125000003333;-22.6958333336532;11.8499999046326;244.264527289439;11.3000001907349;17.8499997456868;1269;66.7758369820187;618;0;0;0;0;0;0;0;0;0;0;0;0;0
1455;-48.2208333336667;-22.6958333336532;11.7999999523163;243.229529944589;11.1999998092651;17.9499999682109;1246;68.3784773412324;613;0;0;0;0;0;0;0;0;0;0;0;0;0
1456;-54.604166667;-22.704166666986;11.3749999205271;276.75987148027;11.8000001907349;18.3833332061768;1516;36.0982243812527;549;0;0;0;0;0;0;0;0;0;0;0;0;0
1457;-52.7375000003333;-22.704166666986;12.8083333969116;263.365086218479;11.1000003814697;19.5666666030884;1233;40.1953555710462;437;0;0;0;0;0;0;0;0;0;0;0;0;0
1458;-52.1625000003333;-22.704166666986;12.5333333015442;261.167252284193;11.6000003814697;19.983333269755;1222;41.1903653854286;446;0;0;0;0;0;0;0;0;0;0;0;0;0
1459;-51.5458333336667;-22.704166666986;12.0999999046326;260.144187437233;12.3999996185303;20.25;1230;43.4880192045258;473;0;0;0;0;0;0;0;0;0;0;0;0;0
1460;-51.2458333336667;-22.704166666986;12.1749998728434;259.785396528723;12.3999996185303;20.1833332379659;1265;48.3234330038877;516;0;0;0;0;0;0;0;0;0;0;0;0;0
1461;-49.229166667;-22.704166666986;12.7166666984558;236.710416604221;10.5;17.5833333333333;1247;58.8135822175656;567;0;0;0;0;0;0;0;0;0;0;0;0;0
1462;-48.479166667;-22.704166666986;11.850000222524;244.939697696801;11.3000001907349;17.8666667938232;1270;67.1553369348681;620;0;0;0;0;0;0;0;0;0;0;0;0;0
1463;-57.6458333336667;-22.7125000003189;11.875;323.504415794704;13.3999996185303;19.8166669209798;1274;41.8194034717267;474;0;0;0;0;0;0;0;0;0;0;0;0;0
1464;-56.8708333336667;-22.7125000003189;11.5499999523163;312.042379284563;13.3999996185303;19.5166665712992;1432;39.5022362245617;524;0;0;0;0;0;0;0;0;0;0;0;0;0
1465;-56.554166667;-22.7125000003189;11.4000000953674;302.358163602513;13.6000003814697;19.7000002861023;1458;37.5260060267243;524;0;0;0;0;0;0;0;0;0;0;0;0;0
1466;-55.754166667;-22.7125000003189;11.1916666825612;281.920824544308;12.6000003814697;19;1569;34.7569397379881;539;0;0;0;0;0;0;0;0;0;0;0;0;0
1467;-55.2958333336667;-22.7125000003189;11.5249995390574;277.596209415978;11.6000003814697;18.2666665712992;1573;33.6631290548454;545;0;0;0;0;0;0;0;0;0;0;0;0;0
1468;-52.7458333336667;-22.7125000003189;12.7999999523163;262.665532413155;11.1000003814697;19.5166665712992;1234;40.1603841687439;437;0;0;0;0;0;0;0;0;0;0;0;0;0
1469;-51.629166667;-22.7125000003189;12.3666666348775;260.301393086492;12;20.0333333015442;1260;42.607873921313;478;0;0;0;0;0;0;0;0;0;0;0;0;0
1470;-51.2708333336667;-22.7125000003189;12.350000222524;258.828942010852;12;19.9833334287008;1277;47.7747159230654;512;0;0;0;0;0;0;0;0;0;0;0;0;0
1471;-50.9708333336667;-22.7125000003189;12.0416668256124;268.831292724384;12;19.9166666666667;1350;51.2385436120538;570;0;0;0;0;0;0;0;0;0;0;0;0;0
1472;-50.3458333336667;-22.7125000003189;13.0416667461395;275.640780831298;10.5;18.950000445048;1199;49.1359822025391;505;0;0;0;0;0;0;0;0;0;0;0;0;0
1473;-50.1958333336667;-22.7125000003189;12.491666952769;270.917006568842;10;18.3166667620341;1195;50.4429659965535;511;0;0;0;0;0;0;0;0;0;0;0;0;0
1474;-49.9708333336667;-22.7125000003189;12.8749998410543;277.710815109359;10.1000003814697;17.3666664759318;1210;53.0853782340562;529;0;0;0;0;0;0;0;0;0;0;0;0;0
1475;-49.5625000003333;-22.7125000003189;13.0083335240682;264.441582779054;10.3999996185303;17.8833333651225;1333;57.2085722900799;602;0;0;0;0;0;0;0;0;0;0;0;0;0
1476;-49.4625000003333;-22.7125000003189;13.183333158493;258.272243037039;10.1999998092651;17.766666730245;1317;57.5463416485012;594;0;0;0;0;0;0;0;0;0;0;0;0;0
1477;-48.1458333336667;-22.7125000003189;11.4499996503194;243.921571010108;11.3000001907349;17.9333333969116;1238;68.8246213871962;611;0;0;0;0;0;0;0;0;0;0;0;0;0
1478;-55.8375000003333;-22.7208333336517;10.9333330790202;280.999308094807;12.6999998092651;19;1560;34.7032612439147;536;0;0;0;0;0;0;0;0;0;0;0;0;0
1479;-55.5375000003333;-22.7208333336517;11.5333332220713;275.411535084183;11.1999998092651;17.8666666348775;1635;34.1687770616054;558;0;0;0;0;0;0;0;0;0;0;0;0;0
1480;-54.579166667;-22.7208333336517;11.4749999046326;278.155117995372;12;18.649999777476;1515;36.1634813857172;550;0;0;0;0;0;0;0;0;0;0;0;0;0
1481;-53.8125000003333;-22.7208333336517;12.050000111262;269.294815847716;12.3000001907349;18.9499999682109;1425;41.3157910347215;534;0;0;0;0;0;0;0;0;0;0;0;0;0
1482;-52.6458333336667;-22.7208333336517;12.925000111262;262.497836938015;10.8999996185303;19.4999998410543;1232;39.9622729960691;437;0;0;0;0;0;0;0;0;0;0;0;0;0
1483;-52.2208333336667;-22.7208333336517;12.5916669368744;261.639287517477;11.3999996185303;19.7833333015442;1232;40.8312941640032;446;0;0;0;0;0;0;0;0;0;0;0;0;0
1484;-51.4208333336667;-22.7208333336517;12.183333158493;264.238480439198;12.1000003814697;20.0666666030884;1226;45.88117631643;483;0;0;0;0;0;0;0;0;0;0;0;0;0
1485;-51.0875000003333;-22.7208333336517;12.0999997456868;267.83503916577;12.1000003814697;20.0166664123535;1351;50.7224725769298;566;0;0;0;0;0;0;0;0;0;0;0;0;0
1486;-50.6125000003333;-22.7208333336517;12.2916661898295;269.101699743626;11.3999996185303;19.4833329518636;1238;50.2075633563492;525;0;0;0;0;0;0;0;0;0;0;0;0;0
1487;-48.9125000003333;-22.7208333336517;12.4666668574015;229.68191797083;10.3999996185303;17.2333334287008;1229;61.5570610777302;575;0;0;0;0;0;0;0;0;0;0;0;0;0
1488;-48.8375000003333;-22.7208333336517;12.4416666825612;229.737563463967;10.6000003814697;17.3166669209798;1246;62.5204390310009;589;0;0;0;0;0;0;0;0;0;0;0;0;0
1489;-55.4625000003333;-22.7291666669846;11.7416666348775;278.702012905469;11.1999998092651;18.0666666030884;1624;33.9292361540178;556;0;0;0;0;0;0;0;0;0;0;0;0;0
1490;-53.4458333336667;-22.7291666669846;12.5166668097178;268.052738352287;12.1000003814697;19.9666666984558;1328;40.8355590460314;489;0;0;0;0;0;0;0;0;0;0;0;0;0
1491;-53.2125000003333;-22.7291666669846;12.3583336671193;263.034078988873;12.1000003814697;20.0833331743876;1245;40.9260589581615;453;0;0;0;0;0;0;0;0;0;0;0;0;0
1492;-52.4125000003333;-22.7291666669846;12.6833333174388;265.449884048335;11.6000003814697;19.9666663805644;1205;39.5965977733381;431;0;0;0;0;0;0;0;0;0;0;0;0;0
1493;-51.6125000003333;-22.7291666669846;12.341666618983;261.181397225606;11.8000001907349;19.883333047231;1267;42.2071357262268;479;0;0;0;0;0;0;0;0;0;0;0;0;0
1494;-49.4625000003333;-22.7291666669846;13.108333269755;255.498232985082;10.1000003814697;17.6000000635783;1323;57.381228527197;595;0;0;0;0;0;0;0;0;0;0;0;0;0
1495;-48.904166667;-22.7291666669846;12.5333335399628;229.087435679451;10.3999996185303;17.3000001907349;1227;61.5826180873239;575;0;0;0;0;0;0;0;0;0;0;0;0;0
1496;-48.3958333336667;-22.7291666669846;11.5083332061768;243.855931760056;11.3000001907349;17.7166668574015;1270;67.4830807631181;621;0;0;0;0;0;0;0;0;0;0;0;0;0
1497;-54.3875000003333;-22.7375000003174;11.533333381017;274.545083752641;11.8999996185303;18.5166665712992;1507;38.0398752523302;555;0;0;0;0;0;0;0;0;0;0;0;0;0
1498;-54.3375000003333;-22.7375000003174;11.5083335240682;272.484003015846;11.8000001907349;18.3166669209798;1520;37.8851084963452;558;0;0;0;0;0;0;0;0;0;0;0;0;0
1499;-54.104166667;-22.7375000003174;12.0666666825612;271.689436281537;11.8000001907349;18.6333335240682;1492;39.761871435048;555;0;0;0;0;0;0;0;0;0;0;0;0;0
1500;-53.9458333336667;-22.7375000003174;12.0500000317891;270.466780253935;12;18.6666666666667;1477;40.2932412823018;551;0;0;0;0;0;0;0;0;0;0;0;0;0
1501;-53.229166667;-22.7375000003174;12.3166670004527;263.192792638343;12.1000003814697;20.0500000317891;1247;40.9848246955095;455;0;0;0;0;0;0;0;0;0;0;0;0;0
1502;-53.0125000003333;-22.7375000003174;12.8916668097178;262.240848596639;11.1999998092651;19.6333335240682;1256;40.9827624794621;449;0;0;0;0;0;0;0;0;0;0;0;0;0
1503;-52.4458333336667;-22.7375000003174;12.5166668097178;261.297756150969;11.1999998092651;19.516666730245;1213;39.5083947515002;430;0;0;0;0;0;0;0;0;0;0;0;0;0
1504;-50.2708333336667;-22.7375000003174;12.8749999205271;277.738098815426;10.3999996185303;18.9499999682109;1186;49.4951021768946;503;0;0;0;0;0;0;0;0;0;0;0;0;0
1505;-49.6708333336667;-22.7375000003174;12.7833336194356;268.589175024945;10.1999998092651;17.5000001589457;1357;55.7125983616171;606;0;0;0;0;0;0;0;0;0;0;0;0;0
1506;-49.404166667;-22.7375000003174;12.9166669845581;252.355569562849;10.1999998092651;17.5333333015442;1305;57.2354704189075;585;0;0;0;0;0;0;0;0;0;0;0;0;0
1507;-48.529166667;-22.7375000003174;11.5666666030884;238.897399224298;10.3000001907349;16.5999999046326;1335;64.3515581579706;638;0;0;0;0;0;0;0;0;0;0;0;0;0
1508;-56.6375000003333;-22.7458333336503;11.4249999523163;307.567137929513;13.5;19.5499998728434;1450;38.337345531529;524;0;0;0;0;0;0;0;0;0;0;0;0;0
1509;-56.2375000003333;-22.7458333336503;10.9250003496806;287.374125503848;13.1000003814697;19.1333336830139;1513;36.0540829818261;529;0;0;0;0;0;0;0;0;0;0;0;0;0
1510;-56.1125000003333;-22.7458333336503;10.716666618983;279.307854668634;12.3999996185303;18.3833332061768;1552;35.6026064155736;534;0;0;0;0;0;0;0;0;0;0;0;0;0
1511;-55.8625000003333;-22.7458333336503;10.7416666348775;280.138961652354;12.8000001907349;18.8833333651225;1563;34.3927142284765;536;0;0;0;0;0;0;0;0;0;0;0;0;0
1512;-54.2208333336667;-22.7458333336503;11.716666618983;269.526788786375;11.6000003814697;18.266666730245;1516;38.8584167289748;563;0;0;0;0;0;0;0;0;0;0;0;0;0
1513;-50.2125000003333;-22.7458333336503;12.5666663646698;272.913590506753;10.1999998092651;18.4499998092651;1196;49.5609906018339;507;0;0;0;0;0;0;0;0;0;0;0;0;0
1514;-49.1458333336667;-22.7458333336503;13.3416665395101;239.631575430474;9.89999961853027;17.3666667938232;1231;59.4154011412132;561;0;0;0;0;0;0;0;0;0;0;0;0;0
1515;-48.879166667;-22.7458333336503;12.5333333015442;230.013168269608;10.3999996185303;17.2500001589457;1242;62.1902490197601;585;0;0;0;0;0;0;0;0;0;0;0;0;0
1516;-48.779166667;-22.7458333336503;12.8666667143504;234.170027499651;10.1999998092651;17.2833334604899;1263;62.8485599758253;599;0;0;0;0;0;0;0;0;0;0;0;0;0
1517;-57.154166667;-22.7541666669831;11.5500001907349;316.296050556564;13.3999996185303;19.4666665395101;1392;40.5813157167769;512;0;0;0;0;0;0;0;0;0;0;0;0;0
1518;-57.0875000003333;-22.7541666669831;11.6499996980031;316.919354822968;13.3999996185303;19.5333331425985;1401;41.0737868072303;517;0;0;0;0;0;0;0;0;0;0;0;0;0
1519;-56.9125000003333;-22.7541666669831;11.5000003178914;314.342747131252;13.3999996185303;19.4833334287008;1432;39.9463411715319;525;0;0;0;0;0;0;0;0;0;0;0;0;0
1520;-56.6375000003333;-22.7541666669831;11.425000111262;307.0790396589;13.6000003814697;19.6333335240682;1454;38.1274463303523;525;0;0;0;0;0;0;0;0;0;0;0;0;0
1521;-56.4708333336667;-22.7541666669831;11.358333269755;301.51480207355;13.6000003814697;19.6833335558573;1473;37.2261748253051;524;0;0;0;0;0;0;0;0;0;0;0;0;0
1522;-56.1708333336667;-22.7541666669831;10.4749997456868;275.021729028573;12.1999998092651;18.049999554952;1555;35.8572350728986;534;0;0;0;0;0;0;0;0;0;0;0;0;0
1523;-55.9958333336667;-22.7541666669831;11.0999999841054;285.743311435182;12.8999996185303;19.0666669209798;1549;35.3413683716366;535;0;0;0;0;0;0;0;0;0;0;0;0;0
1524;-52.279166667;-22.7541666669831;12.6333333651225;267.223386808053;11.3000001907349;19.6999999682109;1235;39.9170451242829;443;0;0;0;0;0;0;0;0;0;0;0;0;0
1525;-51.5625000003333;-22.7541666669831;12.3666666348775;265.294293592717;11.8999996185303;20.0166665712992;1257;43.1990060311214;482;0;0;0;0;0;0;0;0;0;0;0;0;0
1526;-50.879166667;-22.7541666669831;12.1083330313365;270.94496612139;12.1000003814697;20.0666666030884;1292;50.7089805620713;545;0;0;0;0;0;0;0;0;0;0;0;0;0
1527;-49.7458333336667;-22.7541666669831;12.8833332061768;274.614068371088;10.1999998092651;18.75;1339;55.326888644052;596;0;0;0;0;0;0;0;0;0;0;0;0;0
1528;-49.2875000003333;-22.7541666669831;12.7750000158946;241.34527449148;10.3000001907349;17.3833333651225;1260;57.9890522895735;565;0;0;0;0;0;0;0;0;0;0;0;0;0
1529;-48.2625000003333;-22.7541666669831;11.4499995708466;245.180829466665;11.3999996185303;17.7666665712992;1259;67.4819880588869;615;0;0;0;0;0;0;0;0;0;0;0;0;0
1530;-47.9875000003333;-22.7541666669831;11.0833330949148;245.859640954244;11.3000001907349;17.4833335876465;1247;68.6685528629448;616;0;0;0;0;0;0;0;0;0;0;0;0;0
1531;-56.3875000003333;-22.7625000003159;11.2916667461395;299.214553682859;13.5;19.6333335240682;1483;36.7488984629176;525;0;0;0;0;0;0;0;0;0;0;0;0;0
1532;-54.9958333336667;-22.7625000003159;11.8166669209798;284.208095333738;11.5;18.4000000953674;1565;33.6826486423216;550;0;0;0;0;0;0;0;0;0;0;0;0;0
1533;-54.8208333336667;-22.7625000003159;11.5749994913737;282.862476592129;11.8999996185303;18.6499996185303;1532;34.7754341153481;548;0;0;0;0;0;0;0;0;0;0;0;0;0
1534;-54.279166667;-22.7625000003159;11.7083334922791;277.688985387041;12;18.6666668256124;1506;38.5160299979239;557;0;0;0;0;0;0;0;0;0;0;0;0;0
1535;-53.8208333336667;-22.7625000003159;12.0583332379659;268.492913680743;12;18.6166666348775;1447;40.3899204783179;539;0;0;0;0;0;0;0;0;0;0;0;0;0
1536;-53.129166667;-22.7625000003159;12.875;262.976483522698;11.5;19.8666666348775;1263;41.1584376097263;456;0;0;0;0;0;0;0;0;0;0;0;0;0
1537;-53.0875000003333;-22.7625000003159;12.891666730245;263.822070531774;11.5;19.9166665077209;1258;40.8318466165291;452;0;0;0;0;0;0;0;0;0;0;0;0;0
1538;-50.1375000003333;-22.7625000003159;12.7583332061768;278.005264584163;10.1000003814697;18.5666666030884;1191;49.6300931625885;507;0;0;0;0;0;0;0;0;0;0;0;0;0
1539;-47.9958333336667;-22.7625000003159;11.1083334287008;245.388912917649;11.3999996185303;17.5833333333333;1238;68.6844865374204;611;0;0;0;0;0;0;0;0;0;0;0;0;0
1540;-57.554166667;-22.7708333336488;11.8000002702077;323.025474843412;13.5;19.8000000317891;1286;41.3125883317493;474;0;0;0;0;0;0;0;0;0;0;0;0;0
1541;-57.5375000003333;-22.7708333336488;11.8333333333333;324.169103973292;13.3999996185303;19.7500001589457;1292;41.5295447687393;477;0;0;0;0;0;0;0;0;0;0;0;0;0
1542;-53.7458333336667;-22.7708333336488;12.1833329995473;267.542111693897;11.8000001907349;18.5666667620341;1429;40.1978654286835;531;0;0;0;0;0;0;0;0;0;0;0;0;0
1543;-51.854166667;-22.7708333336488;12.5416669050852;263.103193167348;11.1999998092651;19.5499998728434;1292;39.5799545243964;472;0;0;0;0;0;0;0;0;0;0;0;0;0
1544;-50.9625000003333;-22.7708333336488;12.3416664600372;268.035420782315;11.8999996185303;20.0500001907349;1295;51.223508698102;550;0;0;0;0;0;0;0;0;0;0;0;0;0
1545;-48.5875000003333;-22.7708333336488;11.8249999682109;237.194388265159;10.1000003814697;16.4333332379659;1324;63.6974648607452;630;0;0;0;0;0;0;0;0;0;0;0;0;0
1546;-48.529166667;-22.7708333336488;11.6250000794729;239.236071272687;10.3000001907349;16.5833333333333;1335;63.9771156559786;636;0;0;0;0;0;0;0;0;0;0;0;0;0
1547;-48.1708333336667;-22.7708333336488;11.2000001271566;246.059866726297;11.5;17.7499998410543;1233;67.4049131752861;601;0;0;0;0;0;0;0;0;0;0;0;0;0
1548;-57.254166667;-22.7791666669816;11.7749996980031;321.208345043441;13.3999996185303;19.5833333333333;1378;41.3665709316161;511;0;0;0;0;0;0;0;0;0;0;0;0;0
1549;-56.7625000003333;-22.7791666669816;11.4333336353302;309.676042293545;13.3999996185303;19.4333332379659;1452;38.6456859498573;526;0;0;0;0;0;0;0;0;0;0;0;0;0
1550;-54.8375000003333;-22.7791666669816;11.5500003496806;281.395311377107;11.6999998092651;18.4333335558573;1549;34.7078771721622;553;0;0;0;0;0;0;0;0;0;0;0;0;0
1551;-53.879166667;-22.7791666669816;12.0666666030884;269.640609365477;11.8999996185303;18.5833333333333;1464;39.9661554100127;545;0;0;0;0;0;0;0;0;0;0;0;0;0
1552;-53.504166667;-22.7791666669816;12.2333333492279;267.314081841716;12.1000003814697;19.8000000317891;1330;40.0833996576319;489;0;0;0;0;0;0;0;0;0;0;0;0;0
1553;-51.229166667;-22.7791666669816;12.4166669050852;268.534175250771;11.8999996185303;19.9333330790202;1299;47.6837878157172;523;0;0;0;0;0;0;0;0;0;0;0;0;0
1554;-51.1375000003333;-22.7791666669816;12.3333334922791;265.18719053734;11.8999996185303;20.0000001589457;1299;49.218093966259;536;0;0;0;0;0;0;0;0;0;0;0;0;0
